,Battle,General,Outcome,Value,Year
9761,Siege of Maastricht (1673),Louis XIV of France,V,0.41267434728544117,1673.0
9762,Siege of Namur (1692),Louis XIV of France,V,0.4081860991851147,1692.0
9763,Siege of Maastricht,"Jacques de Fariaux, baron de Maulde",D,-0.4109995867947895,1673.0
9764,Siege of Maastricht (1673),"Jacques de Fariaux, baron de Maulde",D,-0.4109995867947895,1673.0
9765,Siege of Malacca (1568),Alaal-Din,D,-0.5,1568.0
9766,Siege of Malacca (1568),Leonis Pereira,V,0.5,1568.0
9767,Siege of Malta (1565),Jean Parisot de Valette,V,0.5669925958300306,1565.0
9768,Siege of Malta (1565),Jean de la Cassière,V,0.5669925958300306,1565.0
9769,Siege of Malta (1565),Mathurin Romegas,V,0.5669925958300306,1565.0
9770,Siege of Malta (1565),Goncales de Medran,V,0.5669925958300306,1565.0
9771,Siege of Malta (1565),Melchior de Robles,V,0.5669925958300306,1565.0
9772,Siege of Malta (1565),"García de Toledo Osorio, 4th Marquis of Villafranca",V,0.5669925958300306,1565.0
9773,Siege of Massilia,Decimus Junius Brutus Albinus,V,0.4693728219913387,
9774,Siege of Massilia,Trebonius,V,0.4693728219913387,
9775,Siege of Massilia,Lucius Domitius Ahenobarbus (consul 54 BC),D,-0.4676511759331961,
9776,Siege of Minowa,Kamiizumi Nobutsuna,D,-0.47326178423398507,1566.0
9777,Siege of Minowa,Nagano Narimori,D,-0.47326178423398507,1566.0
9778,Siege of Moji,Niho Takayasu,V,0.5,1561.0
9779,Siege of Moji,Ōtomo Sōrin,D,-0.5,1561.0
9780,Siege of Moji,Tachibana Dōsetsu,D,-0.5,1561.0
9781,Siege of Moji,Tawara Chikakata,D,-0.5,1561.0
9782,Siege of Moji,Usuki Akihaya,D,-0.5,1561.0
9783,Siege of Nagakubo,Oi Sadataka,D,-0.45485985429674985,1543.0
9784,Siege of Namwon,Yi Bok-nam,D,-0.42707883539501285,1597.0
9785,Siege of Namwon,Yi Chun-won,D,-0.42707883539501285,1597.0
9786,Siege of Namwon,Kim Gyeong-ro,D,-0.42707883539501285,1597.0
9787,Siege of Namwon,Ma Eung-bang,D,-0.42707883539501285,1597.0
9788,Siege of Namwon,Oh Eung-jeong,D,-0.42707883539501285,1597.0
9789,Siege of Namwon,Im Hyeon,D,-0.42707883539501285,1597.0
9790,Siege of Namwon,Yi Deok-hoe,D,-0.42707883539501285,1597.0
9791,Siege of Namwon,Jeong Gi-won,D,-0.42707883539501285,1597.0
9792,Siege of Namwon,Hwang Dae-jung,D,-0.42707883539501285,1597.0
9793,Siege of Namwon,Shin Ho,D,-0.42707883539501285,1597.0
9794,Siege of Namwon,Jo Gyeong-nam,D,-0.42707883539501285,1597.0
9795,Siege of Namwon,Yang Hao (Ming dynasty),D,-0.42707883539501285,1597.0
9796,Siege of Ulsan,Yang Hao (Ming dynasty),D,-0.52459080687629,1597.0
9797,Siege of Namwon,Jiang Biao,D,-0.42707883539501285,1597.0
9798,Siege of Namwon,Mao Cheng Xian,D,-0.42707883539501285,1597.0
9799,Siege of Naxos (499 BC),Aristagoras,D,-0.5,
9800,Siege of Naxos (499 BC),Megabates,D,-0.5,
9801,Siege of Nicaea,Manuel Boutoumites,V,0.44924072090036815,1097.0
9802,Siege of Nice,"Charles V, Holy Roman Emperor",D,-0.5,1543.0
9803,Siege of Nice,"Charles III, Duke of Savoy",D,-0.5,1543.0
9804,Siege of Noda,Suganuma Sadamichi,D,-0.3973617713604501,1573.0
9805,Siege of Odawara (1561),Satake Yoshiaki,D,-0.5754749197647867,1561.0
9806,Siege of Odawara (1561),Ōta Sukemasa,D,-0.5754749197647867,1561.0
9807,Siege of Odawara (1561),Nagano Narimasa,D,-0.5754749197647867,1561.0
9808,Siege of Odawara (1561),Oda Ujiharu,D,-0.5754749197647867,1561.0
9809,Siege of Odawara (1561),Utsunomiya Hirotsuna,D,-0.5754749197647867,1561.0
9810,Siege of Odawara (1561),Satomi Yoshihiro,D,-0.5754749197647867,1561.0
9811,Siege of Odawara (1561),Nasu Suketane,D,-0.5754749197647867,1561.0
9812,Siege of Odawara (1561),Yura Narishige,D,-0.5754749197647867,1561.0
9813,Siege of Odawara (1561),Mita Tsunahide,D,-0.5754749197647867,1561.0
9814,Siege of Odawara (1590),Oda Nobukatsu,V,0.45365815956043054,1590.0
9815,Siege of Odawara (1590),Gamō Ujisato,V,0.45365815956043054,1590.0
9816,Siege of Odawara (1590),Sanada Masayuki,V,0.45365815956043054,1590.0
9817,Siege of Odawara (1590),Chōsokabe Motochika,V,0.45365815956043054,1590.0
9818,Siege of Shimoda,Chōsokabe Motochika,V,0.5,1590.0
9819,Siege of Odawara (1590),Shimazu Hisayasu,V,0.45365815956043054,1590.0
9820,Siege of Odawara (1590),Hōjō Ujimasa,D,-0.4519450605777499,1590.0
9821,Siege of Odawara (1590),Hōjō Ujinao,D,-0.4519450605777499,1590.0
9822,Siege of Odawara (1590),Narita Ujinaga,D,-0.4519450605777499,1590.0
9823,Siege of Odawara (1590),Kaihime,D,-0.4519450605777499,1590.0
9824,Siege of Padua,Niccolò di Pitigliano,V,0.547807748687751,1509.0
9825,Siege of Padua,Andrea Gritti,V,0.547807748687751,1509.0
9826,Siege of Perpignan (1542),Henry II of France,D,-0.5,1542.0
9827,Siege of Pyongyang (1592),Yun Doo-su,D,-0.5231573053681441,1592.0
9828,Siege of Pyongyang (1592),Ryu Seong-ryong,D,-0.5231573053681441,1592.0
9829,Siege of Pyongyang (1592),Kim Myeong-won,D,-0.5231573053681441,1592.0
9830,Siege of Pyongyang (1592),Yi Won-ik,D,-0.5231573053681441,1592.0
9831,Siege of Pyongyang (1592),Hwang Won,D,-0.5231573053681441,1592.0
9832,Siege of Pyongyang (1592),Kim Ung-seo,D,-0.5231573053681441,1592.0
9833,Siege of Pyongyang (1592),Go Eop-baek,D,-0.5231573053681441,1592.0
9834,Siege of Pyongyang (1592),Zu Chengxun,D,-0.5231573053681441,1592.0
9835,Siege of Pyongyang (1592),Tian Cong,D,-0.5231573053681441,1592.0
9836,Siege of Ranthambore,Abu'l-Hasan Asaf Khan,V,0.5,1568.0
9837,Siege of Ranthambore,Munim Khan,V,0.5,1568.0
9838,Siege of Rhodes (1480),Mesih Pasha,D,-0.5918139008148853,1480.0
9839,Siege of Rhodes (1480),Pierre d'Aubusson,V,0.5934830538936353,1480.0
9840,Siege of Rhodes (1522),Suleiman the Magnificent,V,0.40589082289336564,1522.0
9841,Siege of Vienna,Suleiman the Magnificent,D,-0.5743568232183823,1529.0
9842,Siege of Rhodes (1522),Çoban Mustafa Pasha,V,0.40589082289336564,1522.0
9843,Siege of Rhodes (1522),Kurtoğlu Muslihiddin Reis,V,0.40589082289336564,1522.0
9844,Siege of Rhodes (1522),Philippe Villiers de L'Isle-Adam,D,-0.4042246448746024,1522.0
9845,Siege of Rhodes (305 BC),Ares (General),D,-0.4520110557890664,
9846,Siege of Rome (537-538),Vitiges,D,-0.5628973875369722,
9847,Siege of Sancerre,Claude de La Chatre,V,0.45033171115382464,1572.0
9848,Siege of Sancerre,Mayor Johnanneau,D,-0.4486208589373426,1572.0
9849,Siege of Sancerre,Captain Lafleur,D,-0.4486208589373426,1572.0
9850,Siege of Shimoda,Ankokuji Ekei,V,0.5,1590.0
9851,Siege of Shkodra (1474),Antonio Loredan,V,0.6028692475281028,1474.0
9852,Siege of Shkodra (1474),Pietro Mocenigo,V,0.6028692475281028,1474.0
9853,Siege of Shkodra (1474),Triadan Gritti,V,0.6028692475281028,1474.0
9854,Siege of Shkodra (1474),Ivan Crnojević,V,0.6028692475281028,1474.0
9855,Siege of Syracuse (397 BC),Mago II of Carthage,D,-0.5777439220780382,
9856,Siege of the Sogdian Rock,Spitamenes,D,-0.5,
9857,Siege of Trebizond (1461),Mahmud Pasha Angelović,V,0.5,1460.0
9858,Siege of Trebizond (1461),David of Trebizond,D,-0.5,1460.0
9859,Siege of Tripoli (1551),Sinan Pasha (Ottoman admiral),V,0.4105200255809647,1551.0
9860,Siege of Tripoli (1551),Gaspard de Vallier,D,-0.40884792190251007,1551.0
9861,Siege of Ulsan,Kim Gwi-hoe,D,-0.52459080687629,1597.0
9862,Siege of Ulsan,Jang Un-ik,D,-0.52459080687629,1597.0
9863,Siege of Ulsan,Ma Gui (general),D,-0.52459080687629,1597.0
9864,Siege of Ulsan,Qian Wanli,D,-0.52459080687629,1597.0
9865,Siege of Ulsan,Asano Yoshinaga,V,0.5263148289273771,1597.0
9866,Siege of Ulsan,Mōri Hidemoto,V,0.5263148289273771,1597.0
9867,Siege of Ulsan,Nabeshima Naoshige,V,0.5263148289273771,1597.0
9868,Siege of Ulsan,Hachisuka Iemasa,V,0.5263148289273771,1597.0
9869,Siege of Vienna,Pargalı Ibrahim Pasha,D,-0.5743568232183823,1529.0
9870,Siege of Vienna,"Nicholas, Count of Salm",V,0.5760462238191015,1529.0
9871,Siege of Vienna,"Philip, Duke of Palatinate-Neuburg",V,0.5760462238191015,1529.0
9872,Siege of Vienna,Wilhelm von Roggendorf,V,0.5760462238191015,1529.0
9873,Siege of Yodfat,Josephus,D,-0.4991357493627194,
9874,Siege of Acre (1799),Jazzar Pasha,D,-0.5803479045833533,1799.0
9875,Siege of Acre (1799),Sidney Smith (Royal Navy officer),D,-0.5803479045833533,1799.0
9876,Siege of Toulon,Sidney Smith (Royal Navy officer),D,-0.4799616750266205,1793.0
9877,Siege of Antwerp (1832),David Hendrik Chassé,D,-0.5,1832.0
9878,Siege of Antwerp (1832),Étienne Maurice Gérard,V,0.5,1832.0
9879,Siege of Antwerp (1832),François-Nicolas-Benoît Haxo,V,0.5,1832.0
9880,Siege of Antwerp (1914),Victor Deguise,D,-0.5393423573601297,1914.0
9881,Siege of Antwerp (1914),Archibald Paris (Royal Marines officer),D,-0.5393423573601297,1914.0
9882,Siege of Badajoz (1812),Armand Philippon,D,-0.42701625062698084,1812.0
9883,Siege of Bergen op Zoom (1747),"Ulrich Frédéric Woldemar, Comte de Lowendal",V,0.44924072090036815,1747.0
9884,Siege of Bexar,Domingo Ugartechea,D,-0.5336176151345675,1835.0
9885,Siege of Bexar,Stephen F. Austin,V,0.53533789759839,1835.0
9886,Siege of Bexar,Edward Burleson,V,0.53533789759839,1835.0
9887,Siege of Bexar,Benjamin Milam,V,0.53533789759839,1835.0
9888,Siege of Breda (1624),Justinus van Nassau,D,-0.5071043460772888,1624.0
9889,Spanish Armada,Justinus van Nassau,V,0.5025407238754054,1588.0
9890,Siege of Breda (1624),"Ambrogio Spinola, 1st Marquis of the Balbases",V,0.5088324083455402,1624.0
9891,Siege of Groenlo (1606),"Ambrogio Spinola, 1st Marquis of the Balbases",V,0.41520153965746354,1606.0
9892,Siege of Breda (1624),Carlos Coloma,V,0.5088324083455402,1624.0
9893,Siege of Burgos,Jean-Louis Dubreton,V,0.5921957152553003,1812.0
9894,Siege of Cawnpore,Nana Sahib,V,0.44530051882350563,1857.0
9895,Siege of Cawnpore,Tatya Tope,V,0.44530051882350563,1857.0
9896,Siege of Cawnpore,Hugh Wheeler (East India Company officer),D,-0.44359335521900517,1857.0
9897,Siege of Cawnpore,Captain (British Army and Royal Marines),D,-0.44359335521900517,1857.0
9898,Siege of Cawnpore,John Moore (British Major),D,-0.44359335521900517,1857.0
9899,Siege of Charleston,Mariot Arbuthnot,V,0.43114090085943535,1780.0
9900,Siege of Charleston,William Moultrie,D,-0.42944599485765567,1780.0
9901,Siege of Charleston,James Hogun,D,-0.42944599485765567,1780.0
9902,Siege of Charleston,Abraham Whipple,D,-0.42944599485765567,1780.0
9903,Siege of Charleston,Louis Lebègue Duportail,D,-0.42944599485765567,1780.0
9904,Siege of Ciudad Rodrigo (1812),Jean Léonard Barrié,D,-0.42865721222727454,1812.0
9905,Siege of Detroit,William Hull,D,-0.5242492500087347,1812.0
9906,Siege of Eshowe,Charles Pearson (British Army officer),V,0.5304023433288776,1879.0
9907,Siege of Fort Erie,Edmund P. Gaines,V,0.5102808008769846,1814.0
9908,Siege of Fort Harrison,Siege of Fort Harrison,D,-0.5859341339378489,1812.0
9909,Siege of Fort Harrison,Stone Eater,D,-0.5859341339378489,1812.0
9910,Siege of Fort Meigs,Green Clay,V,0.4872632318064076,1813.0
9911,Siege of Fort Meigs,William Dudley (colonel),V,0.4872632318064076,1813.0
9912,Siege of Fort St. Jean,David Wooster,V,0.4561740595623922,1775.0
9913,Siege of Fort St. Jean,Charles Preston,D,-0.4544593628057389,1775.0
9914,Siege of Fort Ticonderoga (1777),William Phillips (British Army officer),V,0.4549432607246152,1777.0
9915,Siege of Fort Ticonderoga (1777),Arthur St. Clair,D,-0.45322933468653664,1777.0
9916,St. Clair's Defeat,Arthur St. Clair,D,-0.4942027709461975,1791.0
9917,Siege of Fort Wayne,James Rhea,V,0.4346416667857447,1812.0
9918,Siege of Fort Wayne,Winamac,D,-0.43294347261483174,1812.0
9919,Siege of Fort Wayne,Five Medals,D,-0.43294347261483174,1812.0
9920,Siege of Fort William Henry,George Monro (British Army officer),D,-0.44509246490667426,1757.0
9921,Siege of Fort Zeelandia,Koxinga,V,0.5,1661.0
9922,Siege of Fort Zeelandia,Frederick Coyett,D,-0.5,1661.0
9923,Siege of Fredriksten,Barthold Nicolai Landsberg,V,0.5564066447809948,1718.0
9924,Siege of Groenlo (1627),Matthijs Dulken,D,-0.5058609778809952,1627.0
9925,Siege of Groenlo (1627),Hendrik van den Bergh (count),D,-0.5058609778809952,1627.0
9926,Siege of Groenlo (1672),Christoph Bernhard von Galen,V,0.39987357979739035,1672.0
9927,Siege of Groningen,Christoph Bernhard von Galen,D,-0.5,1672.0
9928,Siege of Groenlo (1672),Gustaff Tungel,D,-0.398215546266497,1672.0
9929,Siege of Groningen,Carl von Rabenhaupt,V,0.5,1672.0
9930,Siege of Kars,Nikolay Muravyov-Karsky,V,0.49436730400543427,1855.0
9931,Siege of Kars,Fenwick Williams,D,-0.4926390945609729,1855.0
9932,Siege of Kars,Mehmet Vasıf Pasha Gürcü,D,-0.4926390945609729,1855.0
9933,Siege of Ladysmith,George White (British Army officer),V,0.527123653941443,1899.0
9934,Siege of Leningrad,Ivan Fedyuninsky,V,0.48803415792927374,1941.0
9935,Siege of Leningrad,Mikhail Khozin,V,0.48803415792927374,1941.0
9936,Siege of Los Angeles,Archibald H. Gillespie,D,-0.44597877414218556,1846.0
9937,Siege of Lucknow,Begum Hazrat Mahal,V,0.4411603622917314,1857.0
9938,Siege of Lucknow,Birjis Qadr,V,0.4411603622917314,1857.0
9939,Siege of Lucknow,John Eardley Inglis,D,-0.43945649626800426,1857.0
9940,Siege of Lucknow,Henry Havelock,D,-0.43945649626800426,1857.0
9941,Siege of Lucknow,"Colin Campbell, 1st Baron Clyde",D,-0.43945649626800426,1857.0
9942,Siege of Lucknow,James George Smith Neill,D,-0.43945649626800426,1857.0
9943,Siege of Mafeking,"Robert Baden-Powell, 1st Baron Baden-Powell",D,-0.4287413326591139,1899.0
9944,Siege of Mafeking,Bryan Mahon,D,-0.4287413326591139,1899.0
9945,Siege of Maubeuge,Joseph Anthelme Fournier,D,-0.5,1914.0
9946,Siege of Maubeuge,Hans von Zwehl,V,0.5,1914.0
9947,Siege of Multan,Diwan Mulraj Chopra,V,0.5,1848.0
9948,Siege of Nagykanizsa,"Ferdinand II, Holy Roman Emperor",D,-0.5600613281349286,1601.0
9949,Siege of Nagykanizsa,Tiryaki Hasan Pasha,V,0.5617641758628216,1601.0
9950,Siege of Namur (1692),"Octavius Ignatius, Prince of Arenberg and Barbançon",D,-0.40651694610636474,1692.0
9951,Siege of Namur (1692),Menno van Coehoorn,D,-0.40651694610636474,1692.0
9952,Siege of Namur (1695),Menno van Coehoorn,V,0.45470034777041857,1695.0
9953,Siege of Plevna,Alexander II of Russia,V,0.46777864669305524,1877.0
9954,Siege of Plevna,Carol I of Romania,V,0.46777864669305524,1877.0
9955,Siege of Plevna,Grand Duke Nicholas Nikolaevich of Russia (1831–1891),V,0.46777864669305524,1877.0
9956,Siege of Plevna,Eduard Totleben,V,0.46777864669305524,1877.0
9957,Siege of Sevastopol (1854),Eduard Totleben,D,-0.4633408086278613,1854.0
9958,Siege of Port Arthur,Nogi Maresuke,V,0.46013770291457623,1904.0
9959,Siege of Port Hudson,Franklin Gardner,D,-0.43251606615906163,1863.0
9960,Siege of Puebla (1847),Joaquín Rea,D,-0.5060419866825301,1847.0
9961,Siege of Puebla (1847),Thomas Childs,V,0.507770158200677,1847.0
9962,Siege of Santiago,Calixto García,V,0.4860681466175908,1898.0
9963,Siege of Santiago,José Toral y Velázquez,D,-0.484341158839172,1898.0
9964,Siege of Sarajevo,Alija Izetbegović,I,-0.06982211133814176,1992.0
9965,Siege of Sarajevo,Sefer Halilović,I,-0.06982211133814176,1992.0
9966,Siege of Sarajevo,Rasim Delić,I,-0.06982211133814176,1992.0
9967,Siege of Sarajevo,Jovan Divjak,I,-0.06982211133814176,1992.0
9968,Siege of Sarajevo,Enver Hadžihasanović,I,-0.06982211133814176,1992.0
9969,Siege of Sarajevo,Mustafa Hajrulahović Talijan,I,-0.06982211133814176,1992.0
9970,Siege of Sarajevo,Mušan Topalović,I,-0.06982211133814176,1992.0
9971,Siege of Sarajevo,Leighton W. Smith Jr.,I,-0.06982211133814176,1992.0
9972,Siege of Sarajevo,Milutin Kukanjac,I,0.07151608313144248,1992.0
9973,Siege of Sarajevo,Radovan Karadžić,I,0.07151608313144248,1992.0
9974,Siege of Sarajevo,Stanislav Galić,I,0.07151608313144248,1992.0
9975,Siege of Sarajevo,Dragomir Milošević,I,0.07151608313144248,1992.0
9976,Siege of Savannah,Curt von Stedingk,D,-0.6177745008687493,1779.0
9977,Siege of Savannah,"Maurice, Count de Benyovszky",D,-0.6177745008687493,1779.0
9978,Siege of Savannah,Augustine Prévost,V,0.6194057659305585,1779.0
9979,Siege of Savannah,John Maitland (British Army officer),V,0.6194057659305585,1779.0
9980,Siege of Sevastopol (1854),Aimable Pélissier,V,0.4650604489218577,1854.0
9981,Siege of Sevastopol (1854),"Edmund Lyons, 1st Baron Lyons",V,0.4650604489218577,1854.0
9982,Siege of Sevastopol (1854),James Simpson (British Army officer),V,0.4650604489218577,1854.0
9983,Siege of Sevastopol (1854),William John Codrington,V,0.4650604489218577,1854.0
9984,Siege of Sevastopol (1854),Vladimir Kornilov,D,-0.4633408086278613,1854.0
9985,Siege of Sevastopol (1854),Pavel Nakhimov,D,-0.4633408086278613,1854.0
9986,Siege of 's-Hertogenbosch,Anthonie II Schetz,D,-0.4425784108845816,1629.0
9987,Siege of Smolensk (1609–11),Sigismund III Vasa,V,0.43598907498199957,1609.0
9988,Siege of Smolensk (1609–11),Mikhail Shein,D,-0.4342896603321819,1609.0
9989,Siege of Strasbourg,Jean-Jacques Uhrich — Wikipédia,D,-0.47121260892845146,1870.0
9990,Siege of Tarifa (1812),Jean François Leval,D,-0.5562278327838647,1811.0
9991,Siege of Tarifa (1812),Francisco Copons,V,0.5579338066424506,1811.0
9992,Siege of Tarifa (1812),John Byrne Skerrett,V,0.5579338066424506,1811.0
9993,Siege of Tobruk,Gastone Gambara,D,-0.5125006248284295,1941.0
9994,Siege of Tobruk,Leslie Morshead,V,0.5142278912345359,1941.0
9995,Siege of Tobruk,Ronald Scobie,V,0.5142278912345359,1941.0
9996,Siege of Toulon,Jean François Carteaux,V,0.4816876340562817,1793.0
9997,Siege of Toulon,Jean François Cornu de La Poype,V,0.4816876340562817,1793.0
9998,Siege of Toulon,Marquess of Normanby,D,-0.4799616750266205,1793.0
9999,Siege of Troitse-Sergiyeva Lavra,Jan Piotr Sapieha,D,-0.5736160196149631,1608.0
10000,Siege of Troitse-Sergiyeva Lavra,Aleksander Józef Lisowski,D,-0.5736160196149631,1608.0
10001,Siege of Troitse-Sergiyeva Lavra,Grigory Dolgorukov,V,0.5753061863814507,1608.0
10002,Siege of Troitse-Sergiyeva Lavra,Aleksey Golokhvastov,V,0.5753061863814507,1608.0
10003,Siege of Tuyen Quang,Tang Ching-sung,D,-0.5913609115514581,1884.0
10004,Siege of Tuyen Quang,Marc-Edmond Dominé,V,0.59303064318879,1884.0
10005,Sieges of Stirling Castle,William Oliphant (died after 1313),D,-0.5,1304.0
10006,Sieges of Toishi,Sanada Yukitaka,V,0.4126277790625128,1550.0
10007,Sieges of Toishi,Yokota Takatoshi,V,0.4126277790625128,1550.0
10008,Sinking of CSS Alabama,John Ancrum Winslow,V,0.5008642506372806,1864.0
10009,Sinking of CSS Alabama,Raphael Semmes,D,-0.4991357493627194,1864.0
10010,Sinking of Prince of Wales and Repulse,Tom Phillips (Royal Navy officer),D,-0.4991357493627194,1941.0
10011,Sinking of Prince of Wales and Repulse,William Tennant (Royal Navy officer),D,-0.4991357493627194,1941.0
10012,Sinking of Prince of Wales and Repulse,Niichi Nakanishi,V,0.5008642506372806,1941.0
10013,Sinking of Prince of Wales and Repulse,Shichizo Miyauchi,V,0.5008642506372806,1941.0
10014,Sinking of Prince of Wales and Repulse,Hachiro Shoji,V,0.5008642506372806,1941.0
10015,Sino-Indian War,Luo Ruiqing,V,0.42293113003528404,1962.0
10016,Sino-Indian War,Zhou Enlai,V,0.42293113003528404,1962.0
10017,Sino-Indian War,Brij Mohan Kaul,D,-0.4212445989741494,1962.0
10018,Sino-Indian War,Jawaharlal Nehru,D,-0.4212445989741494,1962.0
10019,Sino-Indian War,V. K. Krishna Menon,D,-0.4212445989741494,1962.0
10020,Sino-Indian War,Pran Nath Thapar,D,-0.4212445989741494,1962.0
10021,Six Day War,Gamal Abdel Nasser,D,-0.5631302706412947,1967.0
10022,Suez Crisis,Gamal Abdel Nasser,D,-0.5077371295609212,1956.0
10023,Six Day War,Abdel Hakim Amer,D,-0.5631302706412947,1967.0
10024,Suez Crisis,Abdel Hakim Amer,D,-0.5077371295609212,1956.0
10025,Six Day War,Abdul Munim Riad,D,-0.5631302706412947,1967.0
10026,Six Day War,Asad Ghanma,D,-0.5631302706412947,1967.0
10027,Six Day War,Salah Jadid,D,-0.5631302706412947,1967.0
10028,Six Day War,Nureddin al-Atassi,D,-0.5631302706412947,1967.0
10029,Six Day War,Abdul Rahman Arif,D,-0.5631302706412947,1967.0
10030,Six Day War,Mubarak Abdullah Al-Jaber Al-Sabah,D,-0.5631302706412947,1967.0
10031,Six Day War,Saleh Mohammed Al-Sabah,D,-0.5631302706412947,1967.0
10032,Six Day War,Fahad Al-Ahmed Al-Jaber Al-Sabah,D,-0.5631302706412947,1967.0
10033,Six Day War,Levi Eshkol,V,0.5648304694375049,1967.0
10034,Six Day War,Israel Tal,V,0.5648304694375049,1967.0
10035,Suez Crisis,Israel Tal,V,0.5094651193404081,1956.0
10036,Yom Kippur War,Israel Tal,V,0.5552421375722632,1973.0
10037,Six Day War,Mordechai Hod,V,0.5648304694375049,1967.0
10038,Six Day War,Yeshayahu Gavish,V,0.5648304694375049,1967.0
10039,Six Day War,Ezer Weizman,V,0.5648304694375049,1967.0
10040,Six Day War,Shlomo Erell,V,0.5648304694375049,1967.0
10041,Soviet invasion of Manchuria,Otozō Yamada,D,-0.45172984008743233,1945.0
10042,Soviet invasion of Manchuria,Zhang Jinghui,D,-0.45172984008743233,1945.0
10043,Spanish Armada,Francis Drake,V,0.5025407238754054,1588.0
10044,Spanish Armada,John Hawkins (naval commander),V,0.5025407238754054,1588.0
